Faroe Islands,Féroé (Iles),Feroe (Islas),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Fiji (Republic of),Fidji (République de),Fiji (República de),Acceptance tone,Tonalité d'acceptation - ,Tono de aceptación - ,425,continuous,,,,acceptance
Fiji (Republic of),Fidji (République de),Fiji (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.75 on 0.75 off,,,,busy
Fiji (Republic of),Fidji (République de),Fiji (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,037 on 0.37 off 0.37 on 0.37 off,,,,congestion
Fiji (Republic of),Fidji (République de),Fiji (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,400+450,continuous,,,,dial
Fiji (Republic of),Fidji (République de),Fiji (República de),Second dial tone,Deuxième tonalité de numérotation - ,Segundo tono de invitación a marcar - ,425,continuous,,,,second_dial
Fiji (Republic of),Fidji (République de),Fiji (República de),Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,400+450,0.40 on 0.04 off,,,,special_dial
Fiji (Republic of),Fidji (République de),Fiji (República de),Line lock-out tone,Tonalité de neutralisation de ligne - ,Tono de desbloqueo de la línea - ,425,0.2 on 0.6 off 0.2 on 4.0 off,,,,line_lock_out
Fiji (Republic of),Fidji (République de),Fiji (República de),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,400,2.5 on 0.5 off,,,,number_unobtainable
Fiji (Republic of),Fidji (République de),Fiji (República de),Offering tone (trunk),"Tonalité de proposition, interurbain - ","Tono de oferta, interurbano - ",425,0.17 on 0.17 off 0.50 on 0.17 off,,,,offering
Fiji (Republic of),Fidji (République de),Fiji (República de),Refusal tone,Tonalité de refus - ,Tono de rechazo - ,425,0.24 on 0.76 off,,,,refusal
Fiji (Republic of),Fidji (République de),Fiji (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425x25,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
Fiji (Republic of),Fidji (République de),Fiji (República de),Special ringing tone,Tonalité spéciale de retour d'appel - ,Tono especial de llamada - ,425x25,1.0 on 5.0 off 1.0 on 5.0 off,,,,special_ringing
Fiji (Republic of),Fidji (République de),Fiji (República de),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,925/1400/1800,3x0.38 on 1.00 off,,,,special_information
Fiji (Republic of),Fidji (République de),Fiji (República de),Warning tone,Tonalité d'avertissement - ,Tono de aviso - ,1400,0.5 on 12.0 off,,,,warning
Finland,Finlande,Finlandia,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.3 on 0.3 off,,,,busy
Finland,Finlande,Finlandia,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.2 on 0.2 off,,,,congestion
Finland,Finlande,Finlandia,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Finland,Finlande,Finlandia,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425,0.65 on 0.025 off,,,,special_dial
Finland,Finlande,Finlandia,Queue tone,Tonalité de file d'attente - ,Tono de fila de espera - ,950/950/1400,0.65 on 0.325 off 0.325 on 1.3 on 2.6 off,,,,misc
Finland,Finlande,Finlandia,Ringing tone,Tonalité de retour d'appel,Tono de llamada,425,1.0 on 4.0 off,"In a certain service, music can be played in parallel to the ringing tone.",,,ringing
Finland,Finlande,Finlandia,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.333 on 1.0 off,,,,special_information
Finland,Finlande,Finlandia,Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice,Tono de aviso - intervención de la operadora   ,425,0.2 on 0.3 off 0.2 on 1.3 off,,,,warning
Finland,Finlande,Finlandia,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.15 on 0.15 off 0.15 on 8.0 off,,,,call_waiting
France,France,Francia,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,440,0.5 on 0.5 off,,,,busy
France,France,Francia,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,440,continuous,,,,dial
France,France,Francia,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440,1.5 on 3.5 off,,,,ringing
France,France,Francia,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x(0.3 on 0.03 off) 1.0 off,,,,special_information
France,France,Francia,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,440,0.3 on 10.0 off,,,,call_waiting
French Departments and Territories in the Indian Ocean,France de l'Océan indien,Departamentos y territorios franceses del Océano Indico,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,440,0.5 on 0.5 off,,,,busy
French Departments and Territories in the Indian Ocean,France de l'Océan indien,Departamentos y territorios franceses del Océano Indico,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,440,continuous,,,,dial
French Departments and Territories in the Indian Ocean,France de l'Océan indien,Departamentos y territorios franceses del Océano Indico,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440,1.5 on 3.5 off,,,,ringing
French Departments and Territories in the Indian Ocean,France de l'Océan indien,Departamentos y territorios franceses del Océano Indico,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x(0.3 on 0.03 off) 1.0 off,,,,special_information
French Departments and Territories in the Indian Ocean,France de l'Océan indien,Departamentos y territorios franceses del Océano Indico,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,440,0.3 on 10.0 off,,,,call_waiting
French Guiana (French Department of),Guyane française (Département français de la),Guayana francesa (Departamento francés de la),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,440,0.5 on 0.5 off,,,,busy
French Guiana (French Department of),Guyane française (Département français de la),Guayana francesa (Departamento francés de la),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,440,continuous,,,,dial
French Guiana (French Department of),Guyane française (Département français de la),Guayana francesa (Departamento francés de la),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440,1.5 on 3.5 off,,,,ringing
French Guiana (French Department of),Guyane française (Département français de la),Guayana francesa (Departamento francés de la),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x(0.3 on 0.03 off) 1.0 off,,,,special_information
French Guiana (French Department of),Guyane française (Département français de la),Guayana francesa (Departamento francés de la),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,440,0.3 on 10.0 off,,,,call_waiting
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Acceptance tone,Tonalité d'acceptation - ,Tono de aceptación - ,440,1.7 on 3.3 off,,,,acceptance
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,440,0.5 on 0.5 off,,,,busy
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,440,0.5 on 0.5 off,,,,congestion
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,440,continuous,,,,dial
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Second dial tone,Deuxième tonalité de numérotation - ,Segundo tono de invitación a marcar - ,440+330,continuous,,,,second_dial
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Howler tone,Tonalité d'hurlement - ,Tono aullador - ,3000,continuous,,,,howler
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Pay tone,Tonalité de paiement - ,Tono de pago - ,440,continuous,,,,pay
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440,1.7 on 3.3 off,,,,ringing
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,440,1.7 on 3.3 off,,,,call_waiting
Gabonese Republic,Gabonaise (République),Gabonesa (República),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,440,0.5 on 0.5 off,,,,busy
Gabonese Republic,Gabonaise (République),Gabonesa (República),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,440,0.5 on 0.5 off,,,,congestion
Gabonese Republic,Gabonaise (République),Gabonesa (República),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,440,continuous,,,,dial
Gabonese Republic,Gabonaise (République),Gabonesa (República),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440,1.7 on 3.3 off,,,,ringing
Gabonese Republic,Gabonaise (République),Gabonesa (República),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,0.30 on 0.33 off,,,,special_information
Gabonese Republic,Gabonaise (République),Gabonesa (República),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,1800,0.5 on 2.5 off,,,,call_waiting
Gambia (Republic of the),Gambie (République de),Gambia (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.5 on 0.5 off,,,,busy
Gambia (Republic of the),Gambie (République de),Gambia (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.5 on 0.5 off,,,,congestion
Gambia (Republic of the),Gambie (République de),Gambia (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Gambia (Republic of the),Gambie (République de),Gambia (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Gambia (Republic of the),Gambie (République de),Gambia (República de),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,1400,0.330 on 0.030 off,,,,special_information
Gambia (Republic of the),Gambie (République de),Gambia (República de),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,950,0.330 on 0.030 off,,,,call_waiting
Georgia,Géorgie,Georgia,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,1.0 on 3.0 off,,,,busy
Georgia,Géorgie,Georgia,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,1.0 on 1.0 off,,,,congestion
Georgia,Géorgie,Georgia,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Georgia,Géorgie,Georgia,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,25,1.0 on 4.0 off,,,,ringing
Georgia,Géorgie,Georgia,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.125 on,,,,call_waiting
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.48 on 0.48 off,,,,busy
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.24 on 0.24 off,,,,congestion
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425+400,continuous,,,,special_dial
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Payphone recognition tone,Tonalité d'identification de publiphone - ,Tono de identificación de teléfono de previo pago -,1633/1336,5x(0.2 on 0.2 off 0.2 on 2.0 off),,,,payphone_recognition
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,900/1400/1800,3x0.33 on 1.0 off,,,,special_information
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice,Tono de aviso - intervención de la operadora   ,425,0.24 on 0.24 off 0.24 on 1.28 off,,,,warning
Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Call waiting tone,Tonalité d'appel en attente,Tono de indicación de llamada en espera,425,0.2 on 0.2 off 0.2 on 5.0 off,This tone is used within the supplementary service 'Call Waiting' the duration is 30 seconds.,,,call_waiting
Ghana,Ghana,Ghana,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,400,0.25 on 0.25 off,,,,busy
Ghana,Ghana,Ghana,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,400,0.5 on 0.5 off,,,,congestion
Ghana,Ghana,Ghana,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,400,continuous,,,,dial
Ghana,Ghana,Ghana,Holding tone,Tonalité de garde - ,Tono de retención - ,400,0.5 on 0.5 off 0.5 on 0.25 off,,,,holding
Ghana,Ghana,Ghana,Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,400,0.075 on 0.1 off 0.075 on 0.1 off 0.075 on 0.4 off,,,,number_unobtainable
Ghana,Ghana,Ghana,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,400,1.0 on 4.0 off,,,,ringing
Ghana,Ghana,Ghana,Waiting tone,Tonalité d'attente - ,Tono de espera - ,400,0.5 on 0.3 on 0.2 off 0.3 on 0.2 off 3.0 off,,,,waiting
Gibraltar,Gibraltar,Gibraltar,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,400,0.375 on 0.375 off,,,,busy
